record_id,year,district,police_station,landmark_premise,premises_type,crime_category,statutory_ipc,date,hour,minute,day_of_week,is_weekend,is_night,is_rush_hour,latitude,longitude,severity_score,risk_index,risk_level,is_high_risk,confirmation_status
DEL-FIR-2018-122729,2018,Shahdara,Farsh Bazar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2018-06-15,18,55,Friday,0,0,1,28.658741,77.287227,3,0.535,Medium,0,Confirmed
DEL-FIR-2023-122730,2023,Dwarka,Dwarka North,Dwarka Sector 6 Commercial Pocket,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2023-11-11,6,7,Saturday,1,0,0,28.587834,77.073452,3,0.527,Medium,0,Confirmed
DEL-FIR-2024-122731,2024,Dwarka,Dwarka South,Uttam Nagar East Metro Chowk,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2024-11-30,9,52,Saturday,1,0,1,28.620809,77.063797,3,0.621,Medium,0,Confirmed
DEL-FIR-2016-122733,2016,South-East,Okhla,Okhla Phase 3 Industrial Estate,Industrial & Warehouse Estates,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2016-03-12,14,43,Saturday,1,0,0,28.535429,77.275147,2,0.499,Medium,0,Confirmed
DEL-FIR-2024-122734,2024,North-West,Model Town,Ashok Vihar Deep Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2024-03-22,2,59,Friday,0,1,0,28.686534,77.178283,3,0.62,Medium,0,Confirmed
DEL-FIR-2024-122736,2024,Central,Paharganj,New Delhi Railway Station Gate 2,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-10-11,19,50,Friday,0,0,1,28.638715,77.223434,3,0.523,Medium,0,Confirmed
DEL-FIR-2015-122737,2015,South-West,Delhi Cantt,RK Puram Sector 4 Complex,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2015-01-18,23,1,Sunday,1,1,0,28.568096,77.182087,3,0.714,High,1,Confirmed
DEL-FIR-2015-122739,2015,Central,Daryaganj,Paharganj Hotel & Station Corridor,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2015-01-17,3,44,Saturday,1,1,0,28.6437,77.214637,4,0.782,High,1,Confirmed
DEL-FIR-2023-122740,2023,Rohini,Kanjhawala,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2023-03-24,9,34,Friday,0,0,1,28.71926,77.115177,2,0.375,Low,0,Confirmed
DEL-FIR-2015-122742,2015,North-West,Model Town,Shalimar Bagh Club Road,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2015-10-20,0,52,Tuesday,0,1,0,28.713772,77.156463,3,0.639,Medium,0,Confirmed
DEL-FIR-2021-122744,2021,Outer-North,Shahbad Daulatpur,GT Karnal Road Singhu Border Stretch,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2021-09-12,0,50,Sunday,1,1,0,28.877455,77.121152,3,0.703,High,1,Confirmed
DEL-FIR-2026-122747,2026,New Delhi,Tilak Marg,Chanakyapuri Diplomatic Enclave,Residential Gated Colony,Street Robbery / Mugging,IPC 392/394 (BNS 309),2026-02-21,9,4,Saturday,1,0,1,28.602189,77.181224,4,0.5,Medium,0,Confirmed
DEL-FIR-2017-122748,2017,Dwarka,Dwarka Sector 10,Uttam Nagar East Metro Chowk,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2017-03-14,3,19,Tuesday,0,1,0,28.62058,77.064156,3,0.587,Medium,0,Confirmed
DEL-FIR-2024-122750,2024,North-West,Shalimar Bagh,Shalimar Bagh Club Road,Street & Public Roadways,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2024-04-17,19,21,Wednesday,0,0,1,28.714884,77.158028,2,0.278,Low,0,Confirmed
DEL-FIR-2025-122751,2025,Rohini,Kanjhawala,Rohini Sector 18 Metro & DDA Market,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-10-31,22,13,Friday,0,1,0,28.738073,77.133763,3,0.638,Medium,0,Confirmed
DEL-FIR-2015-122752,2015,North-East,Khajuri Khas,Bhajanpura Wazirabad Road Intersection,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2015-02-11,2,33,Wednesday,0,1,0,28.697866,77.262978,4,0.631,Medium,0,Confirmed
DEL-FIR-2021-122753,2021,Central,Karol Bagh,Karol Bagh Gaffar Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2021-05-29,17,29,Saturday,1,0,1,28.654338,77.189831,3,0.651,High,1,Confirmed
DEL-FIR-2022-122754,2022,North,Civil Lines,Delhi University North Campus Arts Faculty,Educational & Campus Environs,Motor Vehicle Theft,IPC 379 (BNS 303),2022-07-05,22,32,Tuesday,0,1,0,28.688319,77.204324,3,0.589,Medium,0,Confirmed
DEL-FIR-2017-122755,2017,Central,Daryaganj,Paharganj Hotel & Station Corridor,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2017-04-07,10,20,Friday,0,0,1,28.645331,77.215587,3,0.518,Medium,0,Confirmed
DEL-FIR-2023-122756,2023,South-West,Vasant Kunj,RK Puram Sector 4 Complex,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-04-20,20,3,Thursday,0,0,1,28.572654,77.182795,3,0.419,Low,0,Confirmed
DEL-FIR-2019-122758,2019,Dwarka,Uttam Nagar,Najafgarh Road Trunk Highway,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2019-06-15,19,52,Saturday,1,0,1,28.614728,77.027376,3,0.499,Medium,0,Confirmed
DEL-FIR-2015-122759,2015,North,Sadar Bazar,Kashmere Gate ISBT & Metro,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2015-11-19,13,18,Thursday,0,0,0,28.665391,77.229564,3,0.416,Low,0,Confirmed
DEL-FIR-2017-122760,2017,New Delhi,Mandir Marg,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2017-11-09,6,14,Thursday,0,0,0,28.634161,77.221509,2,0.455,Medium,0,Confirmed
DEL-FIR-2022-122761,2022,South-East,Lajpat Nagar,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2022-01-09,23,58,Sunday,1,1,0,28.554072,77.23587,4,0.775,High,1,Confirmed
DEL-FIR-2022-122762,2022,New Delhi,Tilak Marg,Connaught Place Inner Circle,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2022-03-25,18,9,Friday,0,0,1,28.632106,77.215257,4,0.627,Medium,0,Confirmed
DEL-FIR-2022-122763,2022,Central,Rajinder Nagar,Chandni Chowk Main Street,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2022-10-22,22,14,Saturday,1,1,0,28.65762,77.228379,4,0.85,High,1,Confirmed
DEL-FIR-2021-122764,2021,South-East,Lajpat Nagar,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2021-09-13,19,58,Monday,0,0,1,28.549917,77.256894,3,0.504,Medium,0,Confirmed
DEL-FIR-2019-122765,2019,Central,Rajinder Nagar,Paharganj Hotel & Station Corridor,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2019-08-01,13,49,Thursday,0,0,0,28.644095,77.213201,3,0.458,Medium,0,Confirmed
DEL-FIR-2023-122767,2023,South-East,Nehru Place,Okhla Phase 3 Industrial Estate,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-06-19,16,0,Monday,0,0,0,28.534241,77.270293,3,0.49,Medium,0,Confirmed
DEL-FIR-2016-122769,2016,Central,Paharganj,Karol Bagh Gaffar Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2016-06-26,22,54,Sunday,1,1,0,28.650213,77.189003,4,0.808,High,1,Confirmed
DEL-FIR-2024-122770,2024,West,Patel Nagar,Mayapuri Industrial Area Phase 2,Industrial & Warehouse Estates,Motor Vehicle Theft,IPC 379 (BNS 303),2024-11-11,3,11,Monday,0,1,0,28.633878,77.133524,3,0.691,High,1,Confirmed
DEL-FIR-2017-122771,2017,New Delhi,Tilak Marg,Connaught Place Inner Circle,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2017-05-03,23,26,Wednesday,0,1,0,28.635199,77.214158,3,0.624,Medium,0,Confirmed
DEL-FIR-2025-122772,2025,South,Malviya Nagar,Mehrauli Archaeological Park Perimeter,Parks & Isolated Environs,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-12-19,15,59,Friday,0,0,0,28.522104,77.185637,3,0.416,Low,0,Confirmed
DEL-FIR-2019-122773,2019,South,Saket,Hauz Khas Village Social Hub,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2019-07-02,4,11,Tuesday,0,1,0,28.55128,77.198059,3,0.677,High,1,Confirmed
DEL-FIR-2023-122774,2023,South-East,Nehru Place,Okhla Phase 3 Industrial Estate,Industrial & Warehouse Estates,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2023-01-22,14,59,Sunday,1,0,0,28.53289,77.275245,4,0.555,Medium,0,Confirmed
DEL-FIR-2021-122775,2021,Outer-North,Shahbad Daulatpur,Shahbad Dairy Area,Residential Gated Colony,Street Robbery / Mugging,IPC 392/394 (BNS 309),2021-08-11,20,51,Wednesday,0,0,1,28.757229,77.116836,4,0.488,Medium,0,Confirmed
DEL-FIR-2019-122776,2019,South-East,Kalkaji,Lajpat Nagar Central Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2019-05-01,17,40,Wednesday,0,0,1,28.567123,77.243635,3,0.614,Medium,0,Confirmed
DEL-FIR-2015-122777,2015,North-West,Netaji Subhash Place,Ashok Vihar Deep Market,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2015-05-17,21,57,Sunday,1,0,0,28.692593,77.173621,3,0.618,Medium,0,Confirmed
DEL-FIR-2023-122779,2023,East,Mayur Vihar 1,Preet Vihar Commercial Complex,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2023-08-21,18,0,Monday,0,0,1,28.644374,77.296586,3,0.518,Medium,0,Confirmed
DEL-FIR-2015-122781,2015,North-West,Shalimar Bagh,Shalimar Bagh Club Road,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2015-07-23,18,11,Thursday,0,0,1,28.724234,77.161987,3,0.446,Medium,0,Confirmed
DEL-FIR-2018-122783,2018,Dwarka,Dwarka Sector 23,Uttam Nagar East Metro Chowk,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2018-03-23,16,48,Friday,0,0,0,28.622505,77.064108,2,0.414,Low,0,Confirmed
DEL-FIR-2024-122784,2024,Shahdara,Gandhi Nagar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-08-17,21,39,Saturday,1,0,0,28.659628,77.281896,3,0.538,Medium,0,Confirmed
DEL-FIR-2016-122785,2016,South-West,Mahipalpur,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2016-04-07,21,23,Thursday,0,0,0,28.55795,77.160517,3,0.514,Medium,0,Confirmed
DEL-FIR-2025-122786,2025,South-West,Delhi Cantt,Vasant Kunj Promenade Mall,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-08-01,3,8,Friday,0,1,0,28.537545,77.154336,4,0.767,High,1,Confirmed
DEL-FIR-2015-122787,2015,South-West,Vasant Kunj,RK Puram Sector 4 Complex,Residential Gated Colony,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2015-02-03,13,48,Tuesday,0,0,0,28.581747,77.182557,4,0.529,Medium,0,Confirmed
DEL-FIR-2015-122789,2015,Dwarka,Uttam Nagar,Dwarka Sector 21 Metro Interchange,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2015-10-12,1,47,Monday,0,1,0,28.549935,77.057231,3,0.665,High,1,Confirmed
DEL-FIR-2015-122790,2015,New Delhi,Tilak Marg,Chanakyapuri Diplomatic Enclave,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2015-06-04,17,10,Thursday,0,0,1,28.583081,77.189644,2,0.239,Low,0,Confirmed
DEL-FIR-2017-122791,2017,Central,Daryaganj,New Delhi Railway Station Gate 2,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2017-07-22,3,59,Saturday,1,1,0,28.643338,77.220752,4,0.867,High,1,Confirmed
DEL-FIR-2017-122794,2017,North-East,Gokulpuri,Khajuri Khas Flyover Junction,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2017-12-13,22,20,Wednesday,0,1,0,28.71944,77.252183,3,0.553,Medium,0,Confirmed
DEL-FIR-2024-122795,2024,North,Civil Lines,Kamla Nagar Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2024-01-13,0,20,Saturday,1,1,0,28.680515,77.203342,4,0.868,High,1,Confirmed
DEL-FIR-2016-122797,2016,Central,Paharganj,New Delhi Railway Station Gate 2,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2016-02-25,22,3,Thursday,0,1,0,28.643681,77.221216,3,0.69,High,1,Confirmed
DEL-FIR-2024-122799,2024,East,Laxmi Nagar,Akshardham Metro Station Corridor,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-12-15,14,39,Sunday,1,0,0,28.617665,77.281804,3,0.624,Medium,0,Confirmed
DEL-FIR-2017-122800,2017,North,Maurice Nagar,Sadar Bazar Wholesale Market,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2017-03-10,22,20,Friday,0,1,0,28.660904,77.212542,3,0.64,Medium,0,Confirmed
DEL-FIR-2016-122801,2016,East,Mayur Vihar 1,Preet Vihar Commercial Complex,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2016-03-22,1,0,Tuesday,0,1,0,28.636069,77.292289,4,0.686,High,1,Confirmed
DEL-FIR-2021-122802,2021,Shahdara,Anand Vihar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2021-06-16,11,59,Wednesday,0,0,0,28.657878,77.28373,3,0.518,Medium,0,Confirmed
DEL-FIR-2024-122803,2024,South-West,Mahipalpur,Vasant Kunj Promenade Mall,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2024-02-09,10,37,Friday,0,0,1,28.546275,77.153291,3,0.433,Medium,0,Confirmed
DEL-FIR-2016-122804,2016,North-East,Bhajanpura,Jafrabad Main Road,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2016-11-19,23,23,Saturday,1,1,0,28.683454,77.271331,3,0.64,Medium,0,Confirmed
DEL-FIR-2023-122807,2023,North,Maurice Nagar,Kashmere Gate ISBT & Metro,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2023-10-06,15,29,Friday,0,0,0,28.668291,77.227717,4,0.548,Medium,0,Confirmed
DEL-FIR-2019-122808,2019,North,Kashmere Gate,Civil Lines Rajpur Road,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2019-06-04,17,32,Tuesday,0,0,1,28.666208,77.22897,3,0.435,Medium,0,Confirmed
DEL-FIR-2023-122809,2023,Shahdara,Krishna Nagar,Shahdara Railway Station Chauraha,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2023-12-26,23,5,Tuesday,0,1,0,28.675239,77.287429,3,0.689,High,1,Confirmed
DEL-FIR-2019-122810,2019,Central,Karol Bagh,Chandni Chowk Main Street,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2019-02-25,4,9,Monday,0,1,0,28.655724,77.228546,4,0.758,High,1,Confirmed
DEL-FIR-2025-122811,2025,New Delhi,Tilak Marg,Connaught Place Inner Circle,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-12-05,18,33,Friday,0,0,1,28.6287,77.217118,2,0.409,Low,0,Confirmed
DEL-FIR-2023-122812,2023,East,Mayur Vihar 1,Akshardham Metro Station Corridor,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-10-22,18,40,Sunday,1,0,1,28.620503,77.281081,3,0.607,Medium,0,Confirmed
DEL-FIR-2020-122814,2020,Central,Rajinder Nagar,Chandni Chowk Main Street,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2020-02-21,23,7,Friday,0,1,0,28.654565,77.229034,3,0.591,Medium,0,Confirmed
DEL-FIR-2016-122816,2016,Central,Rajinder Nagar,Paharganj Hotel & Station Corridor,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2016-05-08,2,51,Sunday,1,1,0,28.641931,77.214414,3,0.682,High,1,Confirmed
DEL-FIR-2016-122817,2016,South-West,Mahipalpur,Dhaula Kuan Underpass Intersection,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2016-10-13,2,43,Thursday,0,1,0,28.590363,77.160961,4,0.767,High,1,Confirmed
DEL-FIR-2026-122818,2026,South-East,Nehru Place,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2026-08-24,21,58,Monday,0,0,0,28.555583,77.234649,3,0.444,Medium,0,Confirmed
DEL-FIR-2017-122820,2017,Outer-North,Samaypur Badli,Narela Food Park & Mandi,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2017-11-15,6,15,Wednesday,0,0,0,28.845141,77.093184,4,0.561,Medium,0,Confirmed
DEL-FIR-2018-122822,2018,North-East,Jafrabad,Khajuri Khas Flyover Junction,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2018-09-15,4,7,Saturday,1,1,0,28.719174,77.254123,3,0.698,High,1,Confirmed
DEL-FIR-2017-122823,2017,Outer-North,Narela,Samaypur Badli Metro & Railway Hub,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2017-07-15,18,7,Saturday,1,0,1,28.743042,77.143514,2,0.521,Medium,0,Confirmed
DEL-FIR-2022-122824,2022,South-West,Mahipalpur,Vasant Kunj Promenade Mall,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2022-01-01,3,5,Saturday,1,1,0,28.537425,77.159513,3,0.682,High,1,Confirmed
DEL-FIR-2018-122825,2018,North-West,Bharat Nagar,Netaji Subhash Place Commercial Hub,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2018-12-19,19,6,Wednesday,0,0,1,28.69482,77.15193,4,0.538,Medium,0,Confirmed
DEL-FIR-2022-122826,2022,Shahdara,Anand Vihar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2022-07-27,18,30,Wednesday,0,0,1,28.662981,77.284873,3,0.563,Medium,0,Confirmed
DEL-FIR-2023-122827,2023,New Delhi,Tilak Marg,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-03-31,22,44,Friday,0,1,0,28.633665,77.219067,3,0.609,Medium,0,Confirmed
DEL-FIR-2025-122830,2025,Outer-North,Shahbad Daulatpur,Bawana Industrial Estate Sector 3,Industrial & Warehouse Estates,Motor Vehicle Theft,IPC 379 (BNS 303),2025-04-17,3,19,Thursday,0,1,0,28.798261,77.038773,3,0.637,Medium,0,Confirmed
DEL-FIR-2015-122831,2015,South-East,Okhla,Okhla Phase 3 Industrial Estate,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2015-04-29,17,41,Wednesday,0,0,1,28.534796,77.271728,3,0.353,Low,0,Confirmed
DEL-FIR-2020-122832,2020,Outer-North,Samaypur Badli,Narela Food Park & Mandi,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2020-11-27,21,57,Friday,0,0,0,28.845553,77.090936,3,0.497,Medium,0,Confirmed
DEL-FIR-2022-122833,2022,South-East,Kalkaji,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2022-10-11,23,23,Tuesday,0,1,0,28.551212,77.256106,4,0.727,High,1,Confirmed
DEL-FIR-2020-122834,2020,New Delhi,Mandir Marg,Connaught Place Inner Circle,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2020-10-21,14,23,Wednesday,0,0,0,28.631028,77.216313,3,0.48,Medium,0,Confirmed
DEL-FIR-2025-122837,2025,North-West,Ashok Vihar,Model Town 2 Gujranwala Town,Residential Gated Colony,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-08-26,13,26,Tuesday,0,0,0,28.706921,77.189468,4,0.565,Medium,0,Confirmed
DEL-FIR-2020-122839,2020,Shahdara,Anand Vihar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2020-07-30,4,55,Thursday,0,1,0,28.660932,77.282016,4,0.77,High,1,Confirmed
DEL-FIR-2019-122840,2019,South,Greater Kailash,Saket Select Citywalk Environs,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2019-08-17,7,18,Saturday,1,0,0,28.529174,77.218948,3,0.658,High,1,Confirmed
DEL-FIR-2026-122841,2026,Outer,Sultanpuri,Peeragarhi Intersection & Metro,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2026-02-09,19,53,Monday,0,0,1,28.677942,77.096567,4,0.563,Medium,0,Confirmed
DEL-FIR-2022-122843,2022,Shahdara,Farsh Bazar,Shahdara Railway Station Chauraha,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2022-01-01,23,11,Saturday,1,1,0,28.671995,77.290214,4,0.833,High,1,Confirmed
DEL-FIR-2018-122845,2018,East,Kalyanpuri,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2018-02-10,22,12,Saturday,1,1,0,28.614096,77.294731,3,0.702,High,1,Confirmed
DEL-FIR-2015-122846,2015,Shahdara,Gandhi Nagar,Shahdara Railway Station Chauraha,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2015-06-28,3,36,Sunday,1,1,0,28.671478,77.289171,3,0.806,High,1,Confirmed
DEL-FIR-2023-122849,2023,Outer,Paschim Vihar,Nangloi Metro Rohtak Road,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2023-07-24,9,42,Monday,0,0,1,28.678607,77.061765,2,0.44,Medium,0,Confirmed
DEL-FIR-2015-122850,2015,South-West,Mahipalpur,RK Puram Sector 4 Complex,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2015-11-12,1,57,Thursday,0,1,0,28.564116,77.177149,3,0.56,Medium,0,Confirmed
DEL-FIR-2022-122851,2022,West,Tilak Nagar,Rajouri Garden Main Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2022-12-19,21,4,Monday,0,0,0,28.649739,77.126081,2,0.382,Low,0,Confirmed
DEL-FIR-2021-122852,2021,West,Punjabi Bagh,Tilak Nagar Metro Station,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2021-07-29,23,0,Thursday,0,1,0,28.637439,77.094289,3,0.628,Medium,0,Confirmed
DEL-FIR-2024-122853,2024,Outer-North,Narela,Shahbad Dairy Area,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2024-11-26,3,32,Tuesday,0,1,0,28.756378,77.111705,3,0.497,Medium,0,Confirmed
DEL-FIR-2015-122855,2015,Dwarka,Dwarka Sector 23,Dwarka Sector 10 District Court & Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2015-09-01,18,38,Tuesday,0,0,1,28.581565,77.058442,3,0.518,Medium,0,Confirmed
DEL-FIR-2020-122856,2020,North-East,Bhajanpura,Jafrabad Main Road,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2020-03-11,2,48,Wednesday,0,1,0,28.679613,77.266733,3,0.561,Medium,0,Confirmed
DEL-FIR-2016-122859,2016,Outer-North,Narela,Shahbad Dairy Area,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2016-04-10,6,24,Sunday,1,0,0,28.755919,77.113167,3,0.551,Medium,0,Confirmed
DEL-FIR-2015-122860,2015,West,Janakpuri,Punjabi Bagh Club Road,Street & Public Roadways,Street Robbery / Mugging,IPC 392/394 (BNS 309),2015-01-11,23,41,Sunday,1,1,0,28.670661,77.13005,4,0.773,High,1,Confirmed
DEL-FIR-2023-122861,2023,Outer,Sultanpuri,Sultanpuri C-Block Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2023-06-09,1,6,Friday,0,1,0,28.705974,77.078465,4,0.775,High,1,Confirmed
DEL-FIR-2017-122863,2017,Rohini,Rohini Sector 18,Rithala Metro Terminal,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2017-01-05,17,13,Thursday,0,0,1,28.721309,77.106517,2,0.473,Medium,0,Confirmed
DEL-FIR-2017-122864,2017,South-East,Nehru Place,Lajpat Nagar Central Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2017-04-24,17,15,Monday,0,0,1,28.567804,77.245427,3,0.397,Low,0,Confirmed
DEL-FIR-2025-122865,2025,Shahdara,Gandhi Nagar,Vivek Vihar Block B,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-01-05,22,6,Sunday,1,1,0,28.668121,77.315753,3,0.666,High,1,Confirmed
DEL-FIR-2022-122866,2022,Shahdara,Vivek Vihar,Shahdara Railway Station Chauraha,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2022-01-19,8,49,Wednesday,0,0,1,28.676112,77.290502,3,0.456,Medium,0,Confirmed
DEL-FIR-2022-122867,2022,Rohini,South Rohini,Prashant Vihar Institutional Area,Bank & ATM Premises,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2022-10-13,21,19,Thursday,0,0,0,28.715565,77.133311,3,0.378,Low,0,Confirmed
DEL-FIR-2020-122869,2020,West,Punjabi Bagh,Mayapuri Industrial Area Phase 2,Industrial & Warehouse Estates,Motor Vehicle Theft,IPC 379 (BNS 303),2020-08-25,20,12,Tuesday,0,0,1,28.633465,77.13664,3,0.539,Medium,0,Confirmed
DEL-FIR-2024-122870,2024,East,Laxmi Nagar,Kalyanpuri Bus Terminal Environs,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-03-30,20,7,Saturday,1,0,1,28.61901,77.313552,3,0.664,High,1,Confirmed
DEL-FIR-2018-122872,2018,North-West,Shalimar Bagh,Shalimar Bagh Club Road,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2018-11-04,17,21,Sunday,1,0,1,28.718994,77.160247,3,0.497,Medium,0,Confirmed
