record_id,year,district,police_station,landmark_premise,premises_type,crime_category,statutory_ipc,date,hour,minute,day_of_week,is_weekend,is_night,is_rush_hour,latitude,longitude,severity_score,risk_index,risk_level,is_high_risk,confirmation_status
DEL-FIR-2020-121515,2020,North-East,Gokulpuri,Jafrabad Main Road,Street & Public Roadways,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2020-03-09,22,14,Monday,0,1,0,28.684407,77.26447,3,0.581,Medium,0,Confirmed
DEL-FIR-2025-121516,2025,South,Mehrauli,Saket Select Citywalk Environs,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-11-08,9,29,Saturday,1,0,1,28.529374,77.218345,3,0.617,Medium,0,Confirmed
DEL-FIR-2017-121517,2017,North-East,Jafrabad,Seelampur Metro & Market Chowk,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2017-05-25,22,42,Thursday,0,1,0,28.669847,77.267261,3,0.551,Medium,0,Confirmed
DEL-FIR-2022-121518,2022,Dwarka,Dwarka South,Uttam Nagar East Metro Chowk,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2022-10-29,13,19,Saturday,1,0,0,28.619535,77.067631,3,0.544,Medium,0,Confirmed
DEL-FIR-2023-121519,2023,North-East,Bhajanpura,Khajuri Khas Flyover Junction,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2023-11-20,9,5,Monday,0,0,1,28.718161,77.253557,4,0.525,Medium,0,Confirmed
DEL-FIR-2025-121520,2025,Dwarka,Dwarka Sector 10,Uttam Nagar East Metro Chowk,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-04-12,5,8,Saturday,1,1,0,28.620666,77.066078,2,0.692,High,1,Confirmed
DEL-FIR-2020-121521,2020,Central,Karol Bagh,Daryaganj Sunday Book Market Area,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2020-12-27,23,27,Sunday,1,1,0,28.647008,77.235326,3,0.622,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2015-121522,2015,Central,Daryaganj,Paharganj Hotel & Station Corridor,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2015-03-01,21,27,Sunday,1,0,0,28.641089,77.211876,4,0.708,High,1,Pending Investigation
DEL-FIR-2018-121523,2018,North,Civil Lines,Sadar Bazar Wholesale Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2018-03-29,23,36,Thursday,0,1,0,28.659049,77.20507,4,0.657,High,1,Confirmed
DEL-FIR-2026-121524,2026,South-West,Vasant Kunj,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2026-05-21,21,58,Thursday,0,0,0,,,3,0.525,Medium,0,Confirmed
DEL-FIR-2022-121525,2022,Outer-North,Shahbad Daulatpur,Shahbad Dairy Area,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2022-02-03,99,23,Thursday,0,0,0,28.755906,77.114635,3,0.444,Medium,0,Confirmed
DEL-FIR-2019-121526,2019,North-West,Bharat Nagar,Model Town 2 Gujranwala Town,Residential Gated Colony,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2019-03-18,21,49,Monday,0,0,0,28.708508,77.196072,3,0.355,Low,0,Confirmed
DEL-FIR-2019-121527,2019,South-West,Vasant Kunj,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2019-09-10,17,45,Tuesday,0,0,1,28.560349,77.164571,3,0.485,Medium,0,Confirmed
DEL-FIR-2022-121528,2022,Outer,Nangloi,Sultanpuri C-Block Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2022-09-09,12,48,Friday,0,0,0,28.704304,77.07736,3,0.459,Medium,0,Confirmed
DEL-FIR-2016-121529,2016,New Delhi,Mandir Marg,Barakhamba Road ATM Cluster,Bank & ATM Premises,Motor Vehicle Theft,IPC 379 (BNS 303),2016-11-02,21,5,Wednesday,0,0,0,28.624169,77.23151,3,0.469,Medium,0,Confirmed
DEL-FIR-2020-121530,2020,South-West,Vasant Vihar,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2020-01-07,21,51,Tuesday,0,0,0,28.558104,77.15613,4,0.61,Medium,0,Confirmed
DEL-FIR-2025-121531,2025,South-West,Mahipalpur,Dhaula Kuan Underpass Intersection,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-01-12,17,19,Sunday,1,0,1,28.591772,77.160687,3,0.627,Medium,0,Confirmed
DEL-FIR-2020-121532,2020,Rohini,Kanjhawala,Begumpur Main Chowk,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2020-11-04,11,57,Wednesday,0,0,0,28.733429,77.072482,3,0.433,Medium,0,Confirmed
DEL-FIR-2015-121533,2015,East,Laxmi Nagar,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2015-10-15,8,43,Thursday,0,0,1,28.608773,77.296657,2,0.307,Low,0,Pending Investigation
DEL-FIR-2018-121534,2018,West,Tilak Nagar,Rajouri Garden Main Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2018-05-03,12,7,Thursday,0,0,0,28.649006,77.120644,3,0.554,Medium,0,Confirmed
DEL-FIR-2019-121535,2019,Outer,Mangolpuri,Sultanpuri C-Block Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2019-12-28,1,23,Saturday,1,1,0,28.707014,77.081282,3,0.714,High,1,Confirmed
DEL-FIR-2020-121536,2020,West,Rajouri Garden,Rajouri Garden Main Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2020-06-16,21,32,Tuesday,0,0,0,28.649581,77.127401,3,0.469,Medium,0,Confirmed
DEL-FIR-2025-121537,2025,South,Mehrauli,Saket Select Citywalk Environs,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-12-31,0,28,Wednesday,0,1,0,28.525931,77.219264,3,0.711,High,1,Confirmed
DEL-FIR-2024-121538,2024,Outer-North,Shahbad Daulatpur,GT Karnal Road Singhu Border Stretch,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2024-04-14,22,59,Sunday,1,1,0,28.876563,77.130163,3,0.619,Medium,0,Confirmed
DEL-FIR-2021-121539,2021,Outer,Paschim Vihar,Nangloi Metro Rohtak Road,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2021-06-11,20,34,Friday,0,0,1,28.684229,77.063737,4,0.559,Medium,0,Confirmed
DEL-FIR-2017-121540,2017,North-East,Gokulpuri,Seelampur Metro & Market Chowk,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2017-08-01,22,28,Tuesday,0,1,0,28.670355,77.266655,4,0.657,High,1,Unconfirmed / Unverified Tip
DEL-FIR-2019-121541,2019,South,Greater Kailash,Saket Select Citywalk Environs,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2019-10-02,21,52,Wednesday,0,0,0,28.526467,77.220337,3,0.522,Medium,0,Confirmed
DEL-FIR-2020-121542,2020,West,Janakpuri,Punjabi Bagh Club Road,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2020-05-08,2,19,Friday,0,1,0,28.669847,77.125466,3,0.512,Medium,0,Confirmed
DEL-FIR-2020-121543,2020,West,Janakpuri,Punjabi Bagh Club Road,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2020-04-14,14,21,Tuesday,0,0,0,28.665916,77.12509,4,0.493,Medium,0,Confirmed
DEL-FIR-2021-121544,2021,South-East,Okhla,Nehru Place IT & Electronics Complex,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2021-08-24,1,50,Tuesday,0,1,0,28.54719,77.254789,4,0.758,High,1,Confirmed
DEL-FIR-2016-121545,2016,South-East,Okhla,Nehru Place IT & Electronics Complex,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2016-03-24,0,33,Thursday,0,1,0,28.547786,77.252429,4,0.688,High,1,Confirmed
DEL-FIR-2024-121546,2024,West,Punjabi Bagh,Janakpuri District Centre,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2024-05-04,1,46,Saturday,1,1,0,28.628652,77.079052,4,0.94,High,1,Confirmed
DEL-FIR-2026-121547,2026,North-East,Seelampur,Gokulpuri Tyre Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2026-04-09,20,48,Thursday,0,0,1,28.699574,77.278266,4,0.571,Medium,0,Confirmed
DEL-FIR-2016-121548,2016,Shahdara,Gandhi Nagar,Gandhi Nagar Textile Wholesale Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2016-08-08,23,27,Monday,0,1,0,28.661175,77.268187,3,0.698,High,1,Confirmed
DEL-FIR-2019-121549,2019,Central,Chandni Chowk,New Delhi Railway Station Gate 2,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2019-11-01,1,13,Friday,0,1,0,28.642729,77.219482,3,0.706,High,1,Confirmed
DEL-FIR-2021-121550,2021,Rohini,Kanjhawala,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2021-02-22,19,57,Monday,0,0,1,28.719353,77.120987,3,0.435,Medium,0,Confirmed
DEL-FIR-2015-121551,2015,South-West,RK Puram,RK Puram Sector 4 Complex,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2015-07-08,7,34,Wednesday,0,0,0,28.573087,77.169294,2,0.311,Low,0,Confirmed
DEL-FIR-2017-121552,2017,North,Sadar Bazar,Kamla Nagar Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2017-05-26,1,54,Friday,0,1,0,28.679371,77.204138,4,0.696,High,1,Confirmed
DEL-FIR-2026-121553,2026,Dwarka,Dwarka Sector 10,Dwarka Sector 6 Commercial Pocket,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2026-01-12,17,30,Monday,0,0,1,28.594035,77.06945,2,0.392,Low,0,Confirmed
DEL-FIR-2023-121554,2023,Shahdara,Krishna Nagar,Gandhi Nagar Textile Wholesale Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2023-11-08,11,40,Wednesday,0,0,0,28.661446,77.2676,4,0.588,Medium,0,Confirmed
DEL-FIR-2023-121555,2023,East,Laxmi Nagar,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2023-09-30,11,57,Saturday,1,0,0,28.611498,77.293479,3,0.432,Medium,0,Pending Investigation
DEL-FIR-2026-121556,2026,North,Civil Lines,Kashmere Gate ISBT & Metro,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2026-03-07,2,55,Saturday,1,1,0,28.668426,77.230168,3,0.668,High,1,Confirmed
DEL-FIR-2015-121557,2015,North-East,Gokulpuri,Gokulpuri Tyre Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2015-04-13,19,54,Monday,0,0,1,28.702921,77.278993,3,0.559,Medium,0,Confirmed
DEL-FIR-2023-121558,2023,North-West,Model Town,Ashok Vihar Deep Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-02-12,16,42,Sunday,1,0,0,28.691679,77.172481,3,0.537,Medium,0,Confirmed
DEL-FIR-2023-121559,2023,East,Mayur Vihar 1,Kalyanpuri Bus Terminal Environs,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2023-10-03,4,50,Tuesday,0,1,0,28.619489,77.312782,3,0.695,High,1,False Alarm / Dismissed
DEL-FIR-2021-121560,2021,South-East,Lajpat Nagar,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2021-07-15,21,14,Thursday,0,0,0,28.553541,77.239619,3,0.585,Medium,0,Confirmed
DEL-FIR-2024-121561,2024,East,Preet Vihar,Preet Vihar Commercial Complex,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-04-14,17,37,Sunday,1,0,1,28.645829,77.296254,3,0.555,Medium,0,Confirmed
DEL-FIR-2016-121562,2016,South,Greater Kailash,Mehrauli Archaeological Park Perimeter,Parks & Isolated Environs,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2016-04-22,10,52,Friday,0,0,1,28.521034,77.186189,3,0.466,Medium,0,Confirmed
DEL-FIR-2021-121563,2021,West,Janakpuri,Rajouri Garden Main Market,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2021-06-08,0,44,Tuesday,0,1,0,28.649564,77.120138,3,0.613,Medium,0,Confirmed
DEL-FIR-2022-121564,2022,Outer,Paschim Vihar,Nangloi Metro Rohtak Road,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2022-07-30,20,41,Saturday,1,0,1,,,3,0.564,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2016-121565,2016,East,Kalyanpuri,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2016-03-02,18,4,Wednesday,0,0,1,28.603489,77.294369,3,0.405,Low,0,Confirmed
DEL-FIR-2021-121566,2021,Outer-North,Alipur,GT Karnal Road Singhu Border Stretch,Street & Public Roadways,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2021-06-22,17,14,Tuesday,0,0,1,28.87622,77.126022,2,0.347,Low,0,Confirmed
DEL-FIR-2026-121567,2026,Central,Rajinder Nagar,Paharganj Hotel & Station Corridor,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2026-08-13,1,6,Thursday,0,1,0,28.643818,77.212325,4,0.717,High,1,Confirmed
DEL-FIR-2024-121568,2024,Central,Daryaganj,Chandni Chowk Main Street,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2024-10-04,0,41,Friday,0,1,0,28.656232,77.23025,3,0.586,Medium,0,Confirmed
DEL-FIR-2025-121569,2025,Central,Chandni Chowk,Paharganj Hotel & Station Corridor,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-07-17,22,47,Thursday,0,1,0,28.642603,77.215037,3,0.623,Medium,0,Confirmed
DEL-FIR-2018-121570,2018,South-West,Mahipalpur,Mahipalpur Highway Hotel Corridor,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2018-06-19,0,39,Tuesday,0,1,0,28.543664,77.126027,3,0.542,Medium,0,Confirmed
DEL-FIR-2025-121571,2025,Rohini,Begumpur,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-05-11,16,9,Sunday,1,0,0,28.720718,77.117348,3,0.522,Medium,0,Confirmed
DEL-FIR-2017-121572,2017,Rohini,Rohini Sector 18,Begumpur Main Chowk,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2017-11-30,19,52,Thursday,0,0,1,28.727869,77.081454,4,0.565,Medium,0,Confirmed
DEL-FIR-2026-121573,2026,Outer-North,Alipur,GT Karnal Road Singhu Border Stretch,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2026-02-18,22,48,Wednesday,0,1,0,28.88047,77.127873,3,0.521,Medium,0,Confirmed
DEL-FIR-2016-121574,2016,Outer-North,Bawana,Narela Food Park & Mandi,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2016-07-10,20,13,Sunday,1,0,1,28.8441,77.090459,4,0.734,High,1,Pending Investigation
DEL-FIR-2016-121575,2016,Central,Karol Bagh,Chandni Chowk Main Street,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2016-11-14,20,1,Monday,0,0,1,28.660871,77.231359,4,0.666,High,1,Confirmed
DEL-FIR-2023-121576,2023,East,Mayur Vihar 1,Preet Vihar Commercial Complex,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2023-08-28,4,9,Monday,0,1,0,28.642423,77.295986,4,0.703,High,1,Unconfirmed / Unverified Tip
DEL-FIR-2025-121577,2025,Rohini,Begumpur,Rithala Metro Terminal,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-10-07,1,6,Tuesday,0,1,0,30.361853,75.009039,3,0.705,High,1,Confirmed
DEL-FIR-2016-121578,2016,Central,Daryaganj,Chandni Chowk Main Street,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2016-05-11,22,18,Wednesday,0,1,0,28.656407,77.230396,4,0.729,High,1,Confirmed
DEL-FIR-2024-121579,2024,New Delhi,Chanakyapuri,Khan Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2024-08-08,4,25,Thursday,0,1,0,28.597665,77.231112,4,0.638,Medium,0,Confirmed
DEL-FIR-2018-121580,2018,West,Tilak Nagar,Punjabi Bagh Club Road,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2018-05-15,21,35,Tuesday,0,0,0,28.663743,77.125608,3,0.351,Low,0,Confirmed
DEL-FIR-2015-121581,2015,South,Saket,Hauz Khas Metro Station Interchange,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2015-10-11,20,19,Sunday,1,0,1,28.545534,77.204967,3,0.646,Medium,0,Confirmed
DEL-FIR-2026-121582,2026,Dwarka,Dwarka Sector 10,Dwarka Sector 21 Metro Interchange,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2026-05-31,18,56,Sunday,1,0,1,28.55481,77.058132,3,0.619,Medium,0,Confirmed
DEL-FIR-2018-121583,2018,Outer,Mangolpuri,Peeragarhi Intersection & Metro,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2018-10-03,5,41,Wednesday,0,1,0,28.681147,77.095749,3,0.549,Medium,0,Confirmed
DEL-FIR-2022-121584,2022,Dwarka,Dwarka South,Dwarka Sector 21 Metro Interchange,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2022-09-08,4,35,Thursday,0,1,0,28.551112,77.059104,3,0.663,High,1,Pending Investigation
DEL-FIR-2017-121585,2017,South-West,Vasant Kunj,Vasant Kunj Promenade Mall,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2017-09-29,19,48,Friday,0,0,1,28.538912,77.150688,3,0.533,Medium,0,Confirmed
DEL-FIR-2026-121586,2026,Outer-North,Alipur,Shahbad Dairy Area,Residential Gated Colony,Street Robbery / Mugging,IPC 392/394 (BNS 309),2026-06-15,20,47,Monday,0,0,1,28.754313,77.111731,4,0.502,Medium,0,Confirmed
DEL-FIR-2016-121587,2016,South,Mehrauli,Hauz Khas Village Social Hub,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2016-01-13,19,18,Wednesday,0,0,1,28.553149,77.192493,3,0.498,Medium,0,Confirmed
DEL-FIR-2023-121588,2023,South,Greater Kailash,Hauz Khas Metro Station Interchange,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2023-12-05,4,53,Tuesday,0,1,0,28.54173,77.209864,3,0.663,High,1,Confirmed
DEL-FIR-2021-121589,2021,North-East,Khajuri Khas,Khajuri Khas Flyover Junction,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2021-08-18,12,12,Wednesday,0,0,0,28.723133,77.252363,3,0.4,Low,0,Confirmed
DEL-FIR-2026-121590,2026,North-West,Ashok Vihar,Shalimar Bagh Club Road,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2026-04-04,20,29,Saturday,1,0,1,28.713935,77.157281,3,0.497,Medium,0,Confirmed
DEL-FIR-2020-121591,2020,East,Pandav Nagar,Preet Vihar Commercial Complex,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2020-05-11,1,26,Monday,0,1,0,28.639507,77.291955,3,0.742,High,1,Confirmed
DEL-FIR-2015-121592,2015,South-East,Sarita Vihar,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2015-03-30,21,9,Monday,0,0,0,28.548805,77.260163,3,0.552,Medium,0,Pending Investigation
DEL-FIR-2024-121593,2024,New Delhi,Tilak Marg,Chanakyapuri Diplomatic Enclave,Residential Gated Colony,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2024-06-13,3,56,Thursday,0,1,0,28.605429,77.176432,4,0.708,High,1,Confirmed
DEL-FIR-2015-121594,2015,North-East,Gokulpuri,Khajuri Khas Flyover Junction,Street & Public Roadways,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2015-12-01,9,18,Tuesday,0,0,1,28.717852,77.259071,2,0.361,Low,0,Confirmed
DEL-FIR-2019-121595,2019,South-East,Sarita Vihar,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2019-12-23,23,45,Monday,0,1,0,28.54631,77.260935,3,0.71,High,1,Pending Investigation
DEL-FIR-2025-121596,2025,New Delhi,Connaught Place,Khan Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-12-09,18,33,Tuesday,0,0,1,,,3,0.583,Medium,0,Confirmed
DEL-FIR-2018-121597,2018,North-West,Netaji Subhash Place,Wazirpur Industrial Area,Industrial & Warehouse Estates,Street Robbery / Mugging,IPC 392/394 (BNS 309),2018-09-24,4,36,Monday,0,1,0,28.698958,77.166052,4,0.766,High,1,Confirmed
DEL-FIR-2025-121598,2025,Central,Rajinder Nagar,Karol Bagh Gaffar Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-12-04,2,33,Thursday,0,1,0,28.652942,77.190169,4,0.709,High,1,Confirmed
DEL-FIR-2023-121599,2023,Rohini,Kanjhawala,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2023-04-11,21,37,Tuesday,0,0,0,,,3,0.443,Medium,0,Pending Investigation
DEL-FIR-2026-121600,2026,Outer,Nangloi,Peeragarhi Intersection & Metro,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2026-06-02,23,7,Tuesday,0,1,0,,,3,0.626,Medium,0,Pending Investigation
DEL-FIR-2019-121601,2019,North-East,Jafrabad,Gokulpuri Tyre Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2019-06-27,23,23,Thursday,0,1,0,28.699582,77.279477,3,0.693,High,1,Confirmed
DEL-FIR-2025-121602,2025,Rohini,Prashant Vihar,Rohini Sector 18 Metro & DDA Market,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-04-11,14,30,Friday,0,0,0,28.739518,77.134165,4,0.545,Medium,0,Pending Investigation
DEL-FIR-2018-121603,2018,East,Laxmi Nagar,Akshardham Metro Station Corridor,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2018-02-12,0,35,Monday,0,1,0,30.635947,75.431491,3,0.7,High,1,Confirmed
DEL-FIR-2022-121604,2022,South-West,RK Puram,Vasant Kunj Promenade Mall,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2022-02-26,0,28,Saturday,1,1,0,,,3,0.766,High,1,Confirmed
DEL-FIR-2026-121605,2026,North-West,Shalimar Bagh,Wazirpur Industrial Area,Industrial & Warehouse Estates,Street Robbery / Mugging,IPC 392/394 (BNS 309),2026-05-24,1,48,Sunday,1,1,0,28.696017,77.168712,4,0.806,High,1,Confirmed
DEL-FIR-2024-121606,2024,West,Tilak Nagar,Mayapuri Industrial Area Phase 2,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-03-31,20,0,Sunday,1,0,1,,,3,0.48,Medium,0,Pending Investigation
DEL-FIR-2015-121607,2015,South-East,Nehru Place,Lajpat Nagar Central Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2015-06-11,8,43,Thursday,0,0,1,28.566419,77.24506,3,0.487,Medium,0,Confirmed
DEL-FIR-2018-121608,2018,Central,Daryaganj,Chandni Chowk Main Street,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2018-02-28,8,43,Wednesday,0,0,1,28.657919,77.229686,4,0.534,Medium,0,Confirmed
DEL-FIR-2016-121609,2016,Rohini,Rohini Sector 18,Begumpur Main Chowk,Street & Public Roadways,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2016-04-30,17,6,Saturday,1,0,1,28.73012,77.079307,2,0.373,Low,0,Confirmed
DEL-FIR-2022-121610,2022,New Delhi,Connaught Place,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2022-09-27,1,44,Tuesday,0,1,0,28.635071,77.222542,3,0.684,High,1,Confirmed
DEL-FIR-2023-121611,2023,South-West,RK Puram,Mahipalpur Highway Hotel Corridor,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2023-04-12,16,42,Wednesday,0,0,0,28.543144,77.129755,3,0.442,Medium,0,Confirmed
DEL-FIR-2020-121612,2020,West,Tilak Nagar,Mayapuri Industrial Area Phase 2,Industrial & Warehouse Estates,Motor Vehicle Theft,IPC 379 (BNS 303),2020-07-26,2,54,Sunday,1,1,0,28.635394,77.1384,3,0.815,High,1,Confirmed
DEL-FIR-2020-121613,2020,North-East,Bhajanpura,Gokulpuri Tyre Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2020-10-19,5,36,Monday,0,1,0,28.6999,77.279914,3,0.682,High,1,Confirmed
DEL-FIR-2025-121614,2025,South-East,Okhla,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-28,2,2,Monday,0,1,0,28.551864,77.25528,3,0.698,High,1,Unconfirmed / Unverified Tip
DEL-FIR-2023-121615,2023,New Delhi,Mandir Marg,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2023-07-02,3,47,Sunday,1,1,0,,,3,0.724,High,1,Confirmed
DEL-FIR-2016-121616,2016,Dwarka,Dwarka Sector 10,Dwarka Sector 10 District Court & Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2016-03-24,16,44,Thursday,0,0,0,28.575062,77.053492,2,0.366,Low,0,Confirmed
DEL-FIR-2017-121617,2017,Shahdara,Farsh Bazar,Gandhi Nagar Textile Wholesale Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2017-02-21,4,1,Tuesday,0,1,0,28.659896,77.267987,4,0.707,High,1,Confirmed
DEL-FIR-2018-121618,2018,South-East,Nehru Place,Lajpat Nagar Central Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2018-09-27,14,17,Thursday,0,0,0,28.567605,77.242307,3,0.502,Medium,0,Confirmed
