record_id,year,district,police_station,landmark_premise,premises_type,crime_category,statutory_ipc,date,hour,minute,day_of_week,is_weekend,is_night,is_rush_hour,latitude,longitude,severity_score,risk_index,risk_level,is_high_risk,confirmation_status
DEL-FIR-2019-113640,2019,Dwarka,Dwarka Sector 10,Dwarka Sector 21 Metro Interchange,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2019-05-10,3,5,Friday,0,1,0,28.555337,77.05674,3,0.708,High,1,Confirmed
DEL-FIR-2017-113641,2017,North-West,Shalimar Bagh,Netaji Subhash Place Commercial Hub,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2017-06-28,19,8,Wednesday,0,0,1,28.695148,77.153401,3,0.522,Medium,0,Confirmed
DEL-FIR-2021-113642,2021,West,Janakpuri,Janakpuri District Centre,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2021-06-25,23,4,Friday,0,1,0,28.629824,77.077542,3,0.574,Medium,0,Confirmed
DEL-FIR-2018-113643,2018,Outer,Nangloi,Peeragarhi Intersection & Metro,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2018-11-11,17,53,Sunday,1,0,1,28.680371,77.092074,3,0.533,Medium,0,Confirmed
DEL-FIR-2019-113644,2019,North-East,Seelampur,Bhajanpura Wazirabad Road Intersection,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2019-11-02,23,38,Saturday,1,1,0,28.697126,77.262112,3,0.684,High,1,Confirmed
DEL-FIR-2018-113645,2018,South-West,Delhi Cantt,RK Puram Sector 4 Complex,Residential Gated Colony,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2018-11-22,22,5,Thursday,0,1,0,28.570123,77.185969,3,0.545,Medium,0,Confirmed
DEL-FIR-2024-113646,2024,Outer-North,Shahbad Daulatpur,Narela Food Park & Mandi,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-11-12,17,41,Tuesday,0,0,1,28.845215,77.093692,3,0.526,Medium,0,Confirmed
DEL-FIR-2026-113647,2026,South-West,Vasant Vihar,Mahipalpur Highway Hotel Corridor,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2026-04-25,19,54,Saturday,1,0,1,28.541908,77.126559,3,0.416,Low,0,Confirmed
DEL-FIR-2022-113648,2022,Shahdara,Krishna Nagar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2022-05-24,23,8,Tuesday,0,1,0,28.659,77.282668,4,0.808,High,1,Confirmed
DEL-FIR-2015-113650,2015,Outer-North,Shahbad Daulatpur,GT Karnal Road Singhu Border Stretch,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2015-05-13,23,23,Wednesday,0,1,0,28.876798,77.126813,3,0.544,Medium,0,Confirmed
DEL-FIR-2022-113651,2022,Outer,Mangolpuri,Sultanpuri C-Block Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2022-02-03,13,49,Thursday,0,0,0,28.708704,77.074051,4,0.614,Medium,0,Confirmed
DEL-FIR-2021-113652,2021,East,Laxmi Nagar,Akshardham Metro Station Corridor,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2021-08-09,20,30,Monday,0,0,1,28.617802,77.278883,4,0.598,Medium,0,Confirmed
DEL-FIR-2025-113654,2025,North,Civil Lines,Kashmere Gate ISBT & Metro,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-03-22,15,17,Saturday,1,0,0,28.667572,77.226891,3,0.598,Medium,0,Confirmed
DEL-FIR-2017-113655,2017,New Delhi,Chanakyapuri,Connaught Place Inner Circle,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2017-12-19,0,38,Tuesday,0,1,0,28.63419,77.215742,3,0.598,Medium,0,Confirmed
DEL-FIR-2026-113656,2026,South-East,Okhla,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2026-06-10,16,14,Wednesday,0,0,0,28.556168,77.235178,2,0.384,Low,0,Confirmed
DEL-FIR-2019-113657,2019,North-West,Model Town,Model Town 2 Gujranwala Town,Residential Gated Colony,Street Robbery / Mugging,IPC 392/394 (BNS 309),2019-08-20,1,52,Tuesday,0,1,0,28.704068,77.191273,4,0.645,Medium,0,Confirmed
DEL-FIR-2023-113658,2023,South-East,Nehru Place,Nehru Place IT & Electronics Complex,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-12-08,20,24,Friday,0,0,1,28.550607,77.252044,3,0.537,Medium,0,Confirmed
DEL-FIR-2022-113660,2022,North,Kashmere Gate,Delhi University North Campus Arts Faculty,Educational & Campus Environs,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2022-03-21,14,21,Monday,0,0,0,28.686336,77.204187,4,0.544,Medium,0,Confirmed
DEL-FIR-2021-113661,2021,West,Rajouri Garden,Punjabi Bagh Club Road,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2021-06-04,21,56,Friday,0,0,0,28.668656,77.128404,3,0.382,Low,0,Confirmed
DEL-FIR-2016-113662,2016,East,Kalyanpuri,Akshardham Metro Station Corridor,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2016-03-02,20,9,Wednesday,0,0,1,28.617691,77.278195,3,0.518,Medium,0,Confirmed
DEL-FIR-2018-113664,2018,Outer-North,Shahbad Daulatpur,GT Karnal Road Singhu Border Stretch,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2018-09-05,2,1,Wednesday,0,1,0,28.87689,77.12579,3,0.59,Medium,0,Confirmed
DEL-FIR-2018-113665,2018,Dwarka,Dwarka South,Uttam Nagar East Metro Chowk,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2018-02-01,20,9,Thursday,0,0,1,28.621972,77.066253,3,0.428,Medium,0,Confirmed
DEL-FIR-2020-113666,2020,South-West,Vasant Kunj,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2020-01-26,1,43,Sunday,1,1,0,28.563056,77.159421,3,0.724,High,1,Confirmed
DEL-FIR-2019-113667,2019,Rohini,Prashant Vihar,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2019-03-27,9,17,Wednesday,0,0,1,28.718579,77.117274,2,0.371,Low,0,Confirmed
DEL-FIR-2023-113668,2023,New Delhi,Tilak Marg,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-12-25,22,13,Monday,0,1,0,28.633895,77.217974,3,0.643,Medium,0,Confirmed
DEL-FIR-2015-113669,2015,Central,Rajinder Nagar,Daryaganj Sunday Book Market Area,Street & Public Roadways,Street Robbery / Mugging,IPC 392/394 (BNS 309),2015-06-27,20,35,Saturday,1,0,1,28.647608,77.243439,4,0.572,Medium,0,Confirmed
DEL-FIR-2023-113670,2023,East,Kalyanpuri,Akshardham Metro Station Corridor,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-12-23,6,53,Saturday,1,0,0,28.616813,77.276616,3,0.557,Medium,0,Confirmed
DEL-FIR-2020-113671,2020,East,Kalyanpuri,Laxmi Nagar Vikas Marg Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2020-09-05,0,27,Saturday,1,1,0,28.628479,77.276688,3,0.832,High,1,Confirmed
DEL-FIR-2025-113672,2025,North,Civil Lines,Civil Lines Rajpur Road,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-07-01,18,42,Tuesday,0,0,1,28.678869,77.230153,3,0.367,Low,0,Confirmed
DEL-FIR-2023-113674,2023,South,Saket,Malviya Nagar Shivalik Colony,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2023-07-19,20,28,Wednesday,0,0,1,28.534059,77.209407,2,0.257,Low,0,Confirmed
DEL-FIR-2025-113675,2025,East,Kalyanpuri,Kalyanpuri Bus Terminal Environs,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-09-19,22,16,Friday,0,1,0,28.619056,77.31475,3,0.548,Medium,0,Confirmed
DEL-FIR-2025-113677,2025,Outer-North,Shahbad Daulatpur,Shahbad Dairy Area,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-09-20,19,19,Saturday,1,0,1,28.75455,77.113018,3,0.483,Medium,0,Confirmed
DEL-FIR-2022-113679,2022,Outer-North,Narela,GT Karnal Road Singhu Border Stretch,Street & Public Roadways,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2022-02-24,18,41,Thursday,0,0,1,28.879071,77.129304,2,0.299,Low,0,Confirmed
DEL-FIR-2016-113681,2016,Central,Paharganj,Chandni Chowk Main Street,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2016-06-01,0,19,Wednesday,0,1,0,28.654121,77.230767,4,0.81,High,1,Confirmed
DEL-FIR-2016-113682,2016,Outer,Sultanpuri,Mangolpuri Industrial Area Phase 1,Industrial & Warehouse Estates,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2016-05-24,13,45,Tuesday,0,0,0,28.688906,77.087041,4,0.463,Medium,0,Confirmed
DEL-FIR-2016-113683,2016,Shahdara,Anand Vihar,Gandhi Nagar Textile Wholesale Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2016-04-03,3,8,Sunday,1,1,0,28.665346,77.264469,3,0.677,High,1,Confirmed
DEL-FIR-2024-113688,2024,Outer-North,Shahbad Daulatpur,Bawana Industrial Estate Sector 3,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-07-18,22,48,Thursday,0,1,0,28.796021,77.042042,3,0.635,Medium,0,Confirmed
DEL-FIR-2020-113690,2020,North-West,Model Town,Ashok Vihar Deep Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2020-10-29,10,32,Thursday,0,0,1,28.689415,77.180838,4,0.652,High,1,Confirmed
DEL-FIR-2018-113691,2018,North-West,Netaji Subhash Place,Shalimar Bagh Club Road,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2018-04-11,3,4,Wednesday,0,1,0,28.710822,77.159332,3,0.497,Medium,0,Confirmed
DEL-FIR-2020-113694,2020,New Delhi,Chanakyapuri,Connaught Place Inner Circle,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2020-07-25,10,29,Saturday,1,0,1,28.627019,77.218685,4,0.658,High,1,Confirmed
DEL-FIR-2019-113695,2019,East,Laxmi Nagar,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2019-01-25,17,40,Friday,0,0,1,28.609788,77.309046,2,0.414,Low,0,Confirmed
DEL-FIR-2021-113696,2021,North-West,Model Town,Netaji Subhash Place Commercial Hub,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2021-12-19,19,9,Sunday,1,0,1,28.692224,77.155062,3,0.506,Medium,0,Confirmed
DEL-FIR-2017-113697,2017,New Delhi,Mandir Marg,Khan Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2017-12-06,19,26,Wednesday,0,0,1,28.60265,77.229462,3,0.538,Medium,0,Confirmed
DEL-FIR-2026-113698,2026,New Delhi,Tilak Marg,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2026-02-25,17,14,Wednesday,0,0,1,28.631783,77.220264,2,0.465,Medium,0,Confirmed
DEL-FIR-2023-113700,2023,South-East,Kalkaji,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2023-01-02,2,46,Monday,0,1,0,28.550545,77.261215,4,0.702,High,1,Confirmed
DEL-FIR-2018-113701,2018,Rohini,South Rohini,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2018-12-05,18,15,Wednesday,0,0,1,28.715655,77.118252,3,0.375,Low,0,Confirmed
DEL-FIR-2026-113702,2026,New Delhi,Mandir Marg,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2026-08-10,23,17,Monday,0,1,0,28.632347,77.218836,3,0.682,High,1,Confirmed
DEL-FIR-2017-113703,2017,Dwarka,Dwarka South,Uttam Nagar East Metro Chowk,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2017-11-11,3,44,Saturday,1,1,0,28.621519,77.065266,4,0.914,High,1,Confirmed
DEL-FIR-2020-113705,2020,Outer-North,Shahbad Daulatpur,Narela Food Park & Mandi,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2020-05-04,6,18,Monday,0,0,0,28.843471,77.089963,3,0.433,Medium,0,Confirmed
DEL-FIR-2025-113706,2025,South-West,Vasant Vihar,Vasant Kunj Promenade Mall,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-01-11,4,9,Saturday,1,1,0,28.545529,77.153765,3,0.768,High,1,Confirmed
DEL-FIR-2015-113707,2015,West,Punjabi Bagh,Tilak Nagar Metro Station,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2015-11-14,20,0,Saturday,1,0,1,28.635854,77.096437,3,0.66,High,1,Confirmed
DEL-FIR-2015-113708,2015,Outer-North,Shahbad Daulatpur,Shahbad Dairy Area,Residential Gated Colony,Street Robbery / Mugging,IPC 392/394 (BNS 309),2015-03-22,22,29,Sunday,1,1,0,28.756353,77.110155,4,0.717,High,1,Confirmed
DEL-FIR-2017-113710,2017,North-East,Bhajanpura,Khajuri Khas Flyover Junction,Street & Public Roadways,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2017-09-04,12,48,Monday,0,0,0,28.717523,77.252208,3,0.44,Medium,0,Confirmed
DEL-FIR-2019-113711,2019,Outer-North,Alipur,Bawana Industrial Estate Sector 3,Industrial & Warehouse Estates,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2019-11-17,1,30,Sunday,1,1,0,28.798416,77.04246,4,0.746,High,1,Confirmed
DEL-FIR-2025-113712,2025,North,Civil Lines,Sadar Bazar Wholesale Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-04-07,22,50,Monday,0,1,0,28.65372,77.208123,3,0.672,High,1,Confirmed
DEL-FIR-2026-113713,2026,Rohini,Begumpur,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Motor Vehicle Theft,IPC 379 (BNS 303),2026-03-24,2,17,Tuesday,0,1,0,28.718934,77.117906,3,0.683,High,1,Confirmed
DEL-FIR-2026-113714,2026,Outer-North,Narela,Bawana Industrial Estate Sector 3,Industrial & Warehouse Estates,Motor Vehicle Theft,IPC 379 (BNS 303),2026-06-08,2,25,Monday,0,1,0,28.800455,77.042582,3,0.669,High,1,Confirmed
DEL-FIR-2017-113715,2017,East,Pandav Nagar,Akshardham Metro Station Corridor,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2017-01-08,3,5,Sunday,1,1,0,28.616736,77.277307,3,0.803,High,1,Confirmed
DEL-FIR-2022-113716,2022,Shahdara,Anand Vihar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2022-09-30,23,20,Friday,0,1,0,28.657116,77.285501,3,0.738,High,1,Confirmed
DEL-FIR-2016-113717,2016,Outer-North,Narela,Samaypur Badli Metro & Railway Hub,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2016-01-13,4,13,Wednesday,0,1,0,28.74722,77.141849,4,0.665,High,1,Confirmed
DEL-FIR-2015-113719,2015,South-West,Vasant Kunj,Mahipalpur Highway Hotel Corridor,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2015-03-16,17,55,Monday,0,0,1,28.544907,77.126681,3,0.43,Medium,0,Confirmed
DEL-FIR-2018-113720,2018,Outer,Mianwali Nagar,Sultanpuri C-Block Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2018-06-18,15,0,Monday,0,0,0,28.704366,77.075088,3,0.481,Medium,0,Confirmed
DEL-FIR-2018-113721,2018,South-West,Delhi Cantt,RK Puram Sector 4 Complex,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2018-08-30,19,52,Thursday,0,0,1,28.565979,77.184685,3,0.414,Low,0,Confirmed
DEL-FIR-2015-113722,2015,North-East,Seelampur,Jafrabad Main Road,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2015-06-12,16,38,Friday,0,0,0,28.683896,77.269492,3,0.39,Low,0,Confirmed
DEL-FIR-2020-113723,2020,Central,Chandni Chowk,New Delhi Railway Station Gate 2,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2020-07-24,22,44,Friday,0,1,0,28.640658,77.220006,3,0.661,High,1,Confirmed
DEL-FIR-2023-113724,2023,New Delhi,Tilak Marg,Connaught Place Inner Circle,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2023-06-16,9,39,Friday,0,0,1,28.63063,77.214188,2,0.473,Medium,0,Confirmed
DEL-FIR-2023-113727,2023,North,Timarpur,Delhi University North Campus Arts Faculty,Educational & Campus Environs,Motor Vehicle Theft,IPC 379 (BNS 303),2023-05-28,2,49,Sunday,1,1,0,28.691426,77.20581,3,0.652,High,1,Confirmed
DEL-FIR-2023-113729,2023,West,Janakpuri,Tilak Nagar Metro Station,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-02-07,8,28,Tuesday,0,0,1,28.639743,77.093199,3,0.391,Low,0,Confirmed
DEL-FIR-2016-113730,2016,South,Mehrauli,Hauz Khas Village Social Hub,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2016-11-05,22,50,Saturday,1,1,0,28.555384,77.191357,3,0.815,High,1,Confirmed
DEL-FIR-2018-113731,2018,South,Greater Kailash,Hauz Khas Metro Station Interchange,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2018-10-26,18,38,Friday,0,0,1,28.543879,77.20666,3,0.474,Medium,0,Confirmed
DEL-FIR-2022-113733,2022,Rohini,Prashant Vihar,Begumpur Main Chowk,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2022-03-23,21,57,Wednesday,0,0,0,28.731818,77.076267,3,0.44,Medium,0,Confirmed
DEL-FIR-2024-113734,2024,North-West,Model Town,Shalimar Bagh Club Road,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2024-02-14,3,18,Wednesday,0,1,0,28.718518,77.156916,3,0.584,Medium,0,Confirmed
DEL-FIR-2025-113735,2025,New Delhi,Chanakyapuri,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-10-05,0,19,Sunday,1,1,0,28.631012,77.219153,3,0.73,High,1,Confirmed
DEL-FIR-2025-113737,2025,Dwarka,Dwarka Sector 10,Dwarka Sector 10 District Court & Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-12-27,1,35,Saturday,1,1,0,28.583365,77.055247,3,0.689,High,1,Confirmed
DEL-FIR-2018-113739,2018,Central,Karol Bagh,Chandni Chowk Main Street,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2018-12-28,8,10,Friday,0,0,1,28.65637,77.226745,2,0.472,Medium,0,Confirmed
DEL-FIR-2021-113740,2021,Shahdara,Anand Vihar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2021-08-19,1,52,Thursday,0,1,0,28.658403,77.28452,3,0.763,High,1,Confirmed
DEL-FIR-2019-113741,2019,East,Mayur Vihar 1,Kalyanpuri Bus Terminal Environs,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2019-07-14,18,21,Sunday,1,0,1,28.621573,77.315421,2,0.454,Medium,0,Confirmed
DEL-FIR-2019-113743,2019,East,Laxmi Nagar,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Street Robbery / Mugging,IPC 392/394 (BNS 309),2019-10-08,23,57,Tuesday,0,1,0,28.607214,77.289654,4,0.667,High,1,Confirmed
DEL-FIR-2019-113744,2019,North,Timarpur,Kashmere Gate ISBT & Metro,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2019-04-14,2,14,Sunday,1,1,0,28.669276,77.23087,4,0.81,High,1,Confirmed
DEL-FIR-2026-113745,2026,North,Kashmere Gate,Delhi University North Campus Arts Faculty,Educational & Campus Environs,Motor Vehicle Theft,IPC 379 (BNS 303),2026-05-10,4,19,Sunday,1,1,0,28.691006,77.207704,3,0.709,High,1,Confirmed
DEL-FIR-2017-113746,2017,East,Pandav Nagar,Akshardham Metro Station Corridor,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2017-11-11,21,27,Saturday,1,0,0,28.617991,77.277077,3,0.669,High,1,Confirmed
DEL-FIR-2025-113747,2025,North-East,Khajuri Khas,Gokulpuri Tyre Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-08-26,3,33,Tuesday,0,1,0,28.703212,77.280243,3,0.661,High,1,Confirmed
DEL-FIR-2019-113749,2019,North,Kashmere Gate,Kamla Nagar Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2019-12-14,17,54,Saturday,1,0,1,28.679645,77.208046,4,0.632,Medium,0,Confirmed
DEL-FIR-2017-113750,2017,New Delhi,Chanakyapuri,Barakhamba Road ATM Cluster,Bank & ATM Premises,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2017-10-22,19,52,Sunday,1,0,1,28.630236,77.224199,3,0.464,Medium,0,Confirmed
DEL-FIR-2017-113752,2017,South-West,Vasant Vihar,RK Puram Sector 4 Complex,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2017-03-24,18,4,Friday,0,0,1,28.56675,77.181147,2,0.432,Medium,0,Confirmed
DEL-FIR-2026-113753,2026,North,Sadar Bazar,Kashmere Gate ISBT & Metro,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2026-06-02,21,33,Tuesday,0,0,0,28.666218,77.230514,3,0.532,Medium,0,Confirmed
DEL-FIR-2025-113754,2025,South-West,Delhi Cantt,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-08-15,19,16,Friday,0,0,1,28.550084,77.160516,3,0.524,Medium,0,Confirmed
DEL-FIR-2019-113755,2019,South-East,Lajpat Nagar,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2019-02-27,9,22,Wednesday,0,0,1,28.549083,77.258089,2,0.392,Low,0,Confirmed
DEL-FIR-2016-113756,2016,Rohini,South Rohini,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2016-08-25,19,47,Thursday,0,0,1,28.716465,77.117336,3,0.531,Medium,0,Confirmed
DEL-FIR-2020-113759,2020,New Delhi,Parliament Street,Barakhamba Road ATM Cluster,Bank & ATM Premises,Motor Vehicle Theft,IPC 379 (BNS 303),2020-12-20,2,16,Sunday,1,1,0,28.625195,77.220027,3,0.583,Medium,0,Confirmed
DEL-FIR-2021-113761,2021,South-West,Vasant Vihar,Mahipalpur Highway Hotel Corridor,Street & Public Roadways,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2021-06-03,13,35,Thursday,0,0,0,28.544552,77.125686,3,0.414,Low,0,Confirmed
DEL-FIR-2017-113762,2017,North-East,Seelampur,Khajuri Khas Flyover Junction,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2017-04-19,17,59,Wednesday,0,0,1,28.720027,77.258277,4,0.432,Medium,0,Confirmed
DEL-FIR-2026-113764,2026,Central,Karol Bagh,Paharganj Hotel & Station Corridor,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2026-09-09,4,28,Wednesday,0,1,0,28.64333,77.21429,4,0.831,High,1,Confirmed
DEL-FIR-2016-113765,2016,Rohini,Prashant Vihar,Rohini Sector 18 Metro & DDA Market,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2016-06-04,4,2,Saturday,1,1,0,28.743024,77.132826,3,0.804,High,1,Confirmed
DEL-FIR-2019-113766,2019,North-East,Khajuri Khas,Jafrabad Main Road,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2019-12-09,22,55,Monday,0,1,0,28.682605,77.267818,3,0.589,Medium,0,Confirmed
DEL-FIR-2015-113767,2015,North-East,Bhajanpura,Khajuri Khas Flyover Junction,Street & Public Roadways,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2015-10-03,0,36,Saturday,1,1,0,28.718135,77.253314,3,0.728,High,1,Confirmed
DEL-FIR-2019-113768,2019,Rohini,Begumpur,Rithala Metro Terminal,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2019-05-08,21,41,Wednesday,0,0,0,28.720398,77.104908,3,0.454,Medium,0,Confirmed
DEL-FIR-2025-113769,2025,Outer,Paschim Vihar,Sultanpuri C-Block Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-10-03,23,7,Friday,0,1,0,28.70607,77.080099,4,0.757,High,1,Confirmed
DEL-FIR-2021-113770,2021,South,Greater Kailash,Mehrauli Archaeological Park Perimeter,Parks & Isolated Environs,Street Robbery / Mugging,IPC 392/394 (BNS 309),2021-03-13,0,25,Saturday,1,1,0,28.524972,77.183379,4,0.82,High,1,Confirmed
DEL-FIR-2020-113771,2020,Outer-North,Alipur,Samaypur Badli Metro & Railway Hub,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2020-02-05,19,14,Wednesday,0,0,1,28.745384,77.141636,4,0.577,Medium,0,Confirmed
DEL-FIR-2024-113773,2024,New Delhi,Mandir Marg,Connaught Place Inner Circle,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2024-05-11,4,46,Saturday,1,1,0,28.62847,77.214868,3,0.797,High,1,Confirmed
DEL-FIR-2025-113774,2025,Shahdara,Farsh Bazar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-12-15,22,27,Monday,0,1,0,28.65973,77.280159,4,0.762,High,1,Confirmed
DEL-FIR-2021-113775,2021,Central,Chandni Chowk,New Delhi Railway Station Gate 2,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2021-07-17,2,37,Saturday,1,1,0,28.64192,77.220313,3,0.74,High,1,Confirmed
DEL-FIR-2023-113776,2023,North-East,Khajuri Khas,Jafrabad Main Road,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2023-04-01,14,52,Saturday,1,0,0,28.679666,77.269303,4,0.532,Medium,0,Confirmed
